Assuming page size is 4 KB

Global5: Global memory latency for 64 KB stride.
   Array size (KB), latency (clocks)
   77504, 216.769922
   77568, 216.358984
   77632, 216.970703
   77696, 216.637891
   77760, 216.791406
   77824, 216.742188
   77888, 216.814453
   77952, 216.393359
   78016, 216.678906
   78080, 216.594922
   78144, 217.652344
   78208, 216.365625
   78272, 216.863672
   78336, 216.535156
   78400, 216.674219
   78464, 216.431250
   78528, 216.771875
   78592, 216.507031
   78656, 216.661328
   78720, 216.582422
   78784, 216.888672
   78848, 216.568359
   78912, 216.877344
   78976, 216.683203
   79040, 216.598437
   79104, 216.715234
   79168, 216.797266
   79232, 216.310937
   79296, 216.872266
   79360, 216.325391
   79424, 216.714453
   79488, 216.493359
   79552, 216.653516
   79616, 216.352734
   79680, 217.480469
   79744, 216.316016
   79808, 216.772266
   79872, 216.728906
   79936, 216.818750
   80000, 216.656641
   80064, 216.778906
   80128, 216.544141
   80192, 216.641016
   80256, 216.648047
   80320, 216.902734
   80384, 216.594922
   80448, 217.610938
   80512, 216.458594
   80576, 216.497656
   80640, 216.386328
   80704, 216.705078
   80768, 216.526563
   80832, 216.514453
   80896, 216.515625
   80960, 216.713672
   81024, 216.555859
   81088, 216.528906
   81152, 216.410547
   81216, 216.789453
   81280, 216.642578
   81344, 216.788281
   81408, 217.455469
   81472, 216.892578
   81536, 216.634766
   81600, 216.645703
   81664, 216.592187
   81728, 216.931641
   81792, 216.716406
   81856, 216.726562
   81920, 216.463281
   81984, 216.634375
   82048, 216.684375
   82112, 216.575000
   82176, 216.546094
   82240, 216.697266
   82304, 216.411719
   82368, 216.900391
   82432, 216.502344
   82496, 216.699219
   82560, 216.424609
   82624, 216.658203
   82688, 216.591016
   82752, 216.757031
   82816, 216.672656
   82880, 216.805469
   82944, 216.542969
   83008, 216.798047
   83072, 216.439063
   83136, 216.825391
   83200, 216.717578
   83264, 216.942969
   83328, 216.485938
   83392, 216.891016
   83456, 216.396484
   83520, 216.727344
   83584, 216.495703
   83648, 216.611719
   83712, 216.523828
   83776, 216.623828
   83840, 216.835156
   83904, 216.733594
   83968, 216.535547
   84032, 216.735547
   84096, 216.532422
   84160, 216.881641
   84224, 216.573047
   84288, 216.753125
   84352, 216.296484
   84416, 216.795703
   84480, 216.523828
   84544, 216.702734
   84608, 216.563281
   84672, 216.797266
   84736, 216.358203
   84800, 216.648438
   84864, 216.543359
   84928, 216.783984
   84992, 216.551953
   85056, 216.960156
   85120, 216.524609
   85184, 216.641016
   85248, 216.355469
   85312, 216.809375
   85376, 216.642969
   85440, 216.699609
   85504, 216.471875
   85568, 216.676562
   85632, 216.476562
   85696, 216.761328
   85760, 216.574219
   85824, 216.849609
   85888, 216.628516
   85952, 216.725391
   86016, 216.594531
   86080, 216.775000
   86144, 216.391016
   86208, 216.758984
   86272, 216.553906
   86336, 216.747266
   86400, 216.568750
   86464, 216.892188
   86528, 216.494531
   86592, 216.720313
   86656, 216.586328
   86720, 216.782422
   86784, 216.502734
   86848, 216.791406
   86912, 216.961719
   86976, 216.721484
   87040, 216.469531
   87104, 216.842187
   87168, 216.633203
   87232, 216.781250
   87296, 216.558203
   87360, 216.820703
   87424, 216.383594
   87488, 217.660547
   87552, 216.579688
   87616, 216.807422
   87680, 216.468359
   87744, 216.966016
   87808, 216.542969
   87872, 216.775781
   87936, 216.335156
   88000, 216.818750
   88064, 216.412109
   88128, 216.621094
   88192, 216.675781
   88256, 216.739062
   88320, 216.514844
   88384, 216.575781
   88448, 217.501563
   88512, 216.826562
   88576, 216.639453
   88640, 216.803906
   88704, 216.526172
   88768, 216.825391
   88832, 216.397656
   88896, 216.539844
   88960, 216.387500
   89024, 216.751563
   89088, 217.438672
   89152, 216.846875
   89216, 216.750781
   89280, 216.794531
   89344, 216.544141
   89408, 216.700781
   89472, 216.671484
   89536, 216.817969
   89600, 216.548438
   89664, 216.731641
   89728, 216.603906
   89792, 216.694531
   89856, 216.338281
   89920, 216.800391
   89984, 216.457422
   90048, 216.738672
   90112, 216.587500
   90176, 217.769922
   90240, 216.572656
   90304, 216.904297
   90368, 216.465625
   90432, 216.571875
   90496, 216.408984
   90560, 216.806250
   90624, 216.428125
   90688, 216.763672
   90752, 216.533203
   90816, 216.775781
   90880, 216.547656
   90944, 216.710156
   91008, 216.360938
   91072, 217.682422
   91136, 216.699609
   91200, 216.593359
   91264, 216.367578
   91328, 216.534375
   91392, 216.571484
   91456, 216.792188
   91520, 216.474219
   91584, 216.807422
   91648, 216.451953
   91712, 217.618750
   91776, 216.428906
   91840, 216.850000
   91904, 216.360547
   91968, 216.971875
   92032, 217.425781
   92096, 216.993750
   92160, 216.693359
