Assuming page size is 4 KB

GlobalDibs: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
    3228, 190.164844
    3232, 190.039453
    3236, 190.354688
    3240, 190.233203
    3244, 190.465234
    3248, 190.211719
    3252, 190.487109
    3256, 190.364062
    3260, 190.695703
    3264, 190.524219
    3268, 190.746094
    3272, 191.017188
    3276, 190.962500
    3280, 190.847266
    3284, 191.025391
    3288, 190.954688
    3292, 191.871875
    3296, 191.042969
    3300, 191.296484
    3304, 191.142188
    3308, 191.392188
    3312, 191.887891
    3316, 191.554297
    3320, 191.426172
    3324, 191.680469
    3328, 191.551172
    3332, 192.592187
    3336, 191.842187
    3340, 192.000000
    3344, 191.967578
    3348, 192.212500
    3352, 192.787891
    3356, 192.311719
    3360, 192.167969
    3364, 192.460156
    3368, 192.261719
    3372, 193.202734
    3376, 192.318750
    3380, 192.574219
    3384, 192.557031
    3388, 192.806250
    3392, 193.314453
    3396, 192.957812
    3400, 192.907031
    3404, 193.163281
    3408, 193.035937
    3412, 193.662891
    3416, 193.170312
    3420, 193.396484
    3424, 193.302734
    3428, 193.538281
    3432, 193.949609
    3436, 193.664453
    3440, 193.573438
    3444, 193.827344
    3448, 193.701562
    3452, 194.720703
    3456, 193.867578
    3460, 194.095313
    3464, 194.000000
    3468, 194.237109
    3472, 194.364453
    3476, 194.377344
    3480, 194.262109
    3484, 194.422266
    3488, 194.326953
    3492, 195.176562
    3496, 194.544922
    3500, 194.692187
    3504, 194.621875
    3508, 194.862891
    3512, 194.677734
    3516, 194.989844
    3520, 194.887109
    3524, 195.126953
    3528, 195.035937
    3532, 195.072266
    3536, 195.196484
    3540, 195.400781
    3544, 195.302734
    3548, 195.523828
    3552, 195.459375
    3556, 195.671094
    3560, 195.572266
    3564, 195.738672
    3568, 195.858984
    3572, 195.974219
    3576, 195.836719
    3580, 196.056641
    3584, 196.005859
    3588, 196.833984
    3592, 196.199219
    3596, 196.410937
    3600, 196.335938
    3604, 196.596875
    3608, 196.971484
    3612, 196.691406
    3616, 196.608594
    3620, 196.829297
    3624, 196.747266
    3628, 197.641016
